Date,Open,High,Low,Close,Volume
29-Aug-11,202.82,206.67,202.55,206.53,4515202
26-Aug-11,191.24,199.72,189.60,199.27,5310620
25-Aug-11,194.41,196.99,191.07,192.03,3760329
24-Aug-11,193.89,196.31,190.17,193.73,6252998
23-Aug-11,178.92,194.84,178.52,193.55,7352930
22-Aug-11,182.83,184.20,177.10,177.54,5314812
19-Aug-11,180.29,190.00,177.55,178.93,7248437
18-Aug-11,191.21,191.34,179.72,182.52,8280385
17-Aug-11,198.53,199.60,193.74,195.93,3991541
16-Aug-11,201.14,201.39,194.75,197.68,5209051
15-Aug-11,202.06,205.28,198.32,202.95,4785864
12-Aug-11,200.28,204.56,197.21,202.30,5620580
11-Aug-11,197.01,200.85,191.36,198.36,7404618
10-Aug-11,200.76,202.40,193.60,194.13,8757585
9-Aug-11,196.70,205.09,190.46,205.09,10497215
8-Aug-11,196.40,200.39,190.05,193.70,10431184
5-Aug-11,204.67,207.32,194.84,202.70,10024461
4-Aug-11,206.73,208.00,201.45,201.48,6584935
3-Aug-11,209.48,214.83,205.54,209.96,8199706
2-Aug-11,220.32,214.83,205.54,209.64,10273341
1-Aug-11,225.00,227.45,217.66,221.32,5792926
29-Jul-11,221.29,225.75,219.51,222.52,5170390
28-Jul-11,223.27,225.95,220.23,223.90,5355607
27-Jul-11,224.39,227.20,219.62,222.52,12956323
26-Jul-11,214.99,215.60,210.35,214.18,9863579
25-Jul-11,215.49,216.08,213.00,213.49,3346669
22-Jul-11,213.86,217.95,211.11,216.52,3599944
21-Jul-11,216.74,217.09,211.07,213.21,4546082
20-Jul-11,220.05,220.20,214.41,215.55,3375432
19-Jul-11,213.77,218.40,213.77,218.06,4438956
18-Jul-11,212.53,213.39,208.29,211.53,2900565
15-Jul-11,213.08,214.53,209.29,212.87,4075383
14-Jul-11,213.58,215.91,209.38,210.38,3904926
13-Jul-11,214.70,216.83,212.14,213.50,4231702
12-Jul-11,214.64,215.65,211.12,211.23,3987227
11-Jul-11,216.74,217.50,211.00,212.55,4034763
8-Jul-11,214.30,218.32,213.25,218.28,3708086
7-Jul-11,215.09,217.80,215.09,216.74,3145960
6-Jul-11,212.12,214.40,211.01,214.19,2607964
5-Jul-11,208.76,214.45,208.73,213.19,3586281
1-Jul-11,205.55,210.27,203.61,209.49,4012454
30-Jun-11,200.78,205.20,200.50,204.49,4451250
29-Jun-11,202.67,206.25,201.03,204.18,4609723
28-Jun-11,201.92,202.88,200.60,202.35,3825988
27-Jun-11,194.50,202.58,194.03,201.25,6101849
24-Jun-11,193.88,194.92,191.35,192.55,3616647
23-Jun-11,189.50,194.46,188.30,194.16,4615173
22-Jun-11,193.96,195.20,191.32,191.63,3134854
21-Jun-11,188.30,195.00,187.12,194.23,4183501
20-Jun-11,185.96,188.85,185.57,187.72,2834166
17-Jun-11,186.51,187.39,184.64,186.37,6328369
16-Jun-11,185.74,187.00,181.59,183.65,6032134
15-Jun-11,188.04,192.45,185.30,185.98,6318168
14-Jun-11,188.99,190.72,187.07,189.96,3960596
13-Jun-11,186.81,189.31,184.86,186.29,3870110
10-Jun-11,189.25,190.77,186.28,186.53,3763319
9-Jun-11,189.74,191.76,185.71,189.68,4187248
8-Jun-11,187.45,189.81,186.32,188.05,3717299
7-Jun-11,185.72,190.63,185.52,187.55,4867038
6-Jun-11,188.66,189.85,185.18,185.69,3713215
3-Jun-11,191.23,193.21,187.62,188.32,4975621
2-Jun-11,192.28,194.44,190.56,193.65,3045560
1-Jun-11,196.06,197.26,192.05,192.40,3449408
31-May-11,195.94,198.44,195.03,196.69,3412945
27-May-11,194.76,196.12,193.50,194.13,2353956
26-May-11,191.24,196.45,190.88,195.00,4075276
25-May-11,193.57,194.35,191.14,192.26,4661207
24-May-11,197.00,197.00,193.00,193.27,2972667
23-May-11,195.56,197.29,192.02,196.22,4230523
20-May-11,197.95,199.80,197.24,198.65,3382021
19-May-11,198.33,199.95,197.55,198.80,3702622
18-May-11,194.13,198.28,193.25,197.09,4958993
17-May-11,191.82,195.98,191.76,194.81,7077636
16-May-11,200.54,200.90,191.37,192.51,9389688
13-May-11,205.70,206.39,202.36,202.56,4126181
12-May-11,204.22,206.19,200.62,206.07,4820690
11-May-11,203.12,205.50,202.25,204.38,4813424
10-May-11,201.94,205.29,201.56,203.94,5891767
9-May-11,198.34,202.36,196.78,200.80,5826058
6-May-11,199.10,199.56,196.56,197.60,4017937
5-May-11,198.66,201.00,196.12,197.11,4638222
4-May-11,198.25,201.86,195.37,199.97,6551399
3-May-11,201.00,202.59,196.69,198.45,6053289
2-May-11,196.57,203.42,196.18,201.19,9399303
29-Apr-11,194.38,196.59,193.78,195.81,6640873
28-Apr-11,195.96,196.79,192.27,195.07,7277475
27-Apr-11,183.20,197.80,182.75,196.63,23622949
26-Apr-11,186.27,186.42,180.74,182.30,11240571
25-Apr-11,185.65,186.35,183.77,185.42,3439714
21-Apr-11,184.56,185.97,183.05,185.89,3351735
20-Apr-11,181.62,185.00,181.59,183.87,4068097
19-Apr-11,178.35,179.47,176.60,178.82,2647483
18-Apr-11,178.38,178.91,175.37,178.34,4617288
15-Apr-11,181.00,181.78,179.02,180.01,4272899
14-Apr-11,181.39,182.08,179.36,181.82,3589689
13-Apr-11,180.83,182.88,179.80,182.29,4228310
12-Apr-11,183.06,184.59,179.42,180.48,5340273
11-Apr-11,184.86,186.49,181.85,184.04,3297828
8-Apr-11,185.26,186.22,182.78,184.71,3727206
7-Apr-11,182.78,185.17,181.76,184.91,4565547
6-Apr-11,186.15,188.27,181.12,182.76,5431265
5-Apr-11,182.10,186.36,181.80,185.29,5570058
4-Apr-11,180.89,183.61,180.69,182.94,4189692
1-Apr-11,181.58,183.25,178.59,180.13,5686427
31-Mar-11,179.31,181.57,178.50,180.13,4828345
30-Mar-11,177.78,181.16,177.66,179.42,6860586
29-Mar-11,170.73,174.84,170.07,174.62,4887443
28-Mar-11,171.80,172.50,169.25,169.35,3400936
25-Mar-11,171.64,173.49,170.30,170.98,4294302
24-Mar-11,168.21,172.00,167.36,171.10,6286823
23-Mar-11,162.30,166.26,160.82,165.32,4723630
22-Mar-11,164.07,164.44,162.25,162.60,3612926
21-Mar-11,163.37,165.79,161.72,164.52,4055811
18-Mar-11,161.19,163.54,160.59,161.82,7449926
17-Mar-11,165.91,166.30,160.78,160.97,6472880
16-Mar-11,164.70,168.14,162.87,164.70,5214642
15-Mar-11,161.39,166.88,160.76,165.08,4938226
14-Mar-11,166.60,168.08,164.57,166.73,4023987
11-Mar-11,165.50,169.20,164.12,168.07,4607082
10-Mar-11,167.07,168.47,164.82,166.14,6000454
9-Mar-11,166.67,169.75,163.90,169.05,7109627
8-Mar-11,169.39,169.71,166.72,166.89,4223893
7-Mar-11,171.92,172.09,166.24,169.08,5933430
4-Mar-11,172.62,172.75,169.51,171.67,4924495
3-Mar-11,173.71,174.46,172.05,172.79,4139104
2-Mar-11,169.09,173.30,168.35,172.02,5186388
1-Mar-11,173.53,173.96,168.67,169.44,5847443
28-Feb-11,173.91,175.89,172.15,173.29,6788009
25-Feb-11,178.95,180.75,177.10,177.24,4194514
24-Feb-11,176.86,179.75,174.56,177.75,4661140
23-Feb-11,180.25,181.15,174.39,176.68,5487837
22-Feb-11,183.68,184.72,179.32,180.42,5639604
18-Feb-11,187.54,188.50,185.13,186.50,4179841
17-Feb-11,185.77,189.09,185.31,187.76,3426374
16-Feb-11,189.77,190.00,186.35,186.62,4633082
15-Feb-11,188.73,190.49,188.25,189.03,3890806
14-Feb-11,189.25,191.40,188.35,190.42,4070689
11-Feb-11,185.56,189.50,185.37,189.25,4497699
10-Feb-11,184.39,187.24,183.60,186.21,5332604
9-Feb-11,183.15,186.47,182.26,185.30,8315841
8-Feb-11,176.66,183.11,176.59,183.06,7802311
7-Feb-11,176.15,177.55,174.77,176.43,5256698
4-Feb-11,174.00,177.19,173.75,175.93,4352491
3-Feb-11,173.50,174.67,171.95,173.71,3681259
2-Feb-11,171.42,175.20,170.87,173.53,4551448
1-Feb-11,170.52,173.10,169.51,172.11,5089748
31-Jan-11,170.16,171.44,167.41,169.64,6721545
28-Jan-11,171.45,173.71,166.90,171.14,19914851
27-Jan-11,177.48,185.00,177.31,184.45,14594320
26-Jan-11,177.51,177.89,174.63,175.39,3762167
25-Jan-11,175.50,176.75,174.28,176.70,4653276
24-Jan-11,177.95,178.49,174.15,176.85,5602345
21-Jan-11,183.00,183.25,176.84,177.42,6812240
20-Jan-11,185.29,186.85,181.00,181.96,5717568
19-Jan-11,190.90,191.00,186.21,186.87,3889410
18-Jan-11,188.66,191.60,188.25,191.25,3901726
14-Jan-11,185.50,188.94,184.92,188.75,3664965
13-Jan-11,183.60,186.45,183.51,185.53,3368768
12-Jan-11,185.36,185.38,183.30,184.08,2679087
11-Jan-11,185.42,186.00,183.21,184.34,2815814
10-Jan-11,185.04,185.29,182.51,184.68,3376678
7-Jan-11,187.88,188.45,183.74,185.49,5222815
6-Jan-11,186.50,187.41,185.25,185.86,3179610
5-Jan-11,184.10,187.45,184.07,187.42,3418779
4-Jan-11,186.15,187.70,183.78,185.01,5034775
3-Jan-11,181.37,186.00,181.21,184.22,5333813
31-Dec-10,181.96,182.30,179.51,180.00,3453895
30-Dec-10,183.92,184.55,182.75,182.75,1961549
29-Dec-10,181.80,184.35,180.41,183.37,3122379
28-Dec-10,182.10,182.77,181.05,181.09,1975718
27-Dec-10,181.90,183.14,180.45,182.14,2249734
23-Dec-10,184.34,184.98,181.89,182.59,3359880
22-Dec-10,185.00,185.45,184.11,184.76,2580840
21-Dec-10,183.88,185.65,182.60,184.75,5112753
20-Dec-10,179.27,183.98,178.04,183.29,8735272
17-Dec-10,178.41,178.75,177.02,177.58,4508074
16-Dec-10,175.58,178.30,175.04,178.04,4123222
15-Dec-10,173.72,179.00,173.59,175.57,5817620
14-Dec-10,174.28,175.76,173.09,173.94,3689528
13-Dec-10,176.33,177.94,173.73,174.25,4206511
10-Dec-10,174.88,175.95,173.36,175.62,3566523
9-Dec-10,177.77,178.11,173.80,174.85,4555974
8-Dec-10,177.49,178.16,175.20,176.29,3735998
7-Dec-10,180.50,181.47,176.57,176.77,5079928
6-Dec-10,175.52,178.43,174.60,178.05,5663482
3-Dec-10,175.50,176.40,174.05,175.68,4909659
2-Dec-10,176.86,177.45,173.92,176.53,5541683
1-Dec-10,179.16,179.32,176.00,176.55,5778757
30-Nov-10,176.95,177.70,174.90,175.40,6767225
29-Nov-10,179.99,181.84,177.57,179.49,9699540
26-Nov-10,177.36,178.38,176.16,177.20,4272138
24-Nov-10,171.53,177.89,171.53,177.25,10055739
23-Nov-10,168.61,168.81,164.62,168.20,6472593
22-Nov-10,165.10,170.60,165.00,170.39,6149610
19-Nov-10,163.95,164.99,162.84,164.82,4466200
18-Nov-10,160.74,165.00,160.74,164.17,6230844
17-Nov-10,157.84,160.85,157.55,158.35,4527206
16-Nov-10,158.74,160.91,156.77,157.78,6573783
15-Nov-10,165.16,165.35,158.56,158.90,9648534
12-Nov-10,170.12,171.26,165.05,165.68,7167318
11-Nov-10,171.00,172.05,169.42,170.37,5697867
10-Nov-10,170.59,173.37,169.41,173.33,5450045
9-Nov-10,172.67,173.14,169.06,170.27,3980867
8-Nov-10,170.84,173.20,168.78,171.99,5710955
5-Nov-10,169.35,171.65,168.59,170.77,5218668
4-Nov-10,169.86,172.53,168.40,168.93,7402048
3-Nov-10,165.40,168.61,162.29,168.47,6119680
2-Nov-10,163.75,165.94,163.36,164.61,4264710
1-Nov-10,164.45,164.58,161.52,162.58,5245249
29-Oct-10,165.80,168.50,164.81,165.23,4998465
28-Oct-10,168.31,168.49,165.05,166.84,4688210
27-Oct-10,168.91,169.75,166.54,167.51,5729134
26-Oct-10,167.57,171.00,167.50,169.95,4693643
25-Oct-10,171.57,171.99,168.32,169.00,6534224
22-Oct-10,162.45,170.17,162.27,169.13,16322252
21-Oct-10,162.67,166.13,161.29,164.97,13585342
20-Oct-10,158.78,159.87,156.57,158.67,5790387
19-Oct-10,160.68,162.80,157.00,158.67,7531854
18-Oct-10,165.00,165.19,161.82,163.56,6338544
15-Oct-10,158.42,164.88,156.75,164.64,10135456
14-Oct-10,155.16,156.95,154.23,155.53,4032909
13-Oct-10,156.69,156.79,153.85,155.17,5637813
12-Oct-10,152.51,156.95,151.40,156.48,5289793
11-Oct-10,154.89,156.63,152.34,153.03,4486390
8-Oct-10,155.18,156.28,152.78,155.55,6922014
7-Oct-10,156.51,157.40,153.39,156.27,4635900
6-Oct-10,160.60,160.68,154.60,155.40,6060796
5-Oct-10,157.08,161.21,157.01,160.87,5620928
4-Oct-10,153.95,155.96,152.79,155.39,5354314
1-Oct-10,157.08,157.44,152.20,153.71,8691126
30-Sep-10,160.01,160.93,155.60,157.06,7606104
29-Sep-10,159.03,161.78,157.75,158.99,7290539
28-Sep-10,159.84,160.88,154.89,159.70,8494910
27-Sep-10,160.22,161.20,157.88,159.37,6453678
24-Sep-10,155.43,160.89,155.42,160.73,10590503
23-Sep-10,151.20,155.92,150.97,152.85,7066939
22-Sep-10,149.84,152.70,149.10,151.83,6618751
21-Sep-10,150.76,153.31,149.60,150.73,7546662
20-Sep-10,148.70,151.95,147.35,151.30,6456145
17-Sep-10,148.90,148.98,146.50,148.32,7262649
16-Sep-10,145.40,148.23,145.16,148.13,5826973
15-Sep-10,144.88,145.62,143.56,145.45,4905675
14-Sep-10,144.50,146.70,143.83,145.75,4323591
13-Sep-10,144.07,145.74,143.76,145.07,5083219
10-Sep-10,140.75,142.60,140.04,142.44,5044666
9-Sep-10,140.39,141.37,139.26,140.38,4966544
8-Sep-10,137.93,139.70,136.45,139.14,5832513
7-Sep-10,137.56,138.60,136.89,137.22,3887333
3-Sep-10,136.89,139.50,136.62,138.79,6590809
2-Sep-10,132.17,135.21,132.05,135.21,5407347
1-Sep-10,126.36,132.60,126.17,132.49,7138237
31-Aug-10,122.85,125.90,122.50,124.83,4226620
30-Aug-10,126.03,126.95,123.69,123.79,3430965
27-Aug-10,125.46,126.64,122.25,126.64,5080505
26-Aug-10,127.15,127.59,124.82,124.86,4699222
25-Aug-10,123.85,127.37,123.83,126.85,5346447
24-Aug-10,125.41,125.44,123.18,124.53,5369619
23-Aug-10,127.86,129.22,126.50,126.60,3867811
20-Aug-10,127.20,128.04,126.02,127.76,4172548
19-Aug-10,129.22,130.02,126.82,127.57,5582487
18-Aug-10,129.25,130.81,128.26,129.65,7902371
17-Aug-10,127.34,129.98,126.79,128.86,5045092
16-Aug-10,123.61,127.37,123.04,126.07,4027614
13-Aug-10,126.06,127.48,124.26,124.69,3983580
12-Aug-10,123.76,127.00,123.55,126.56,4368459
11-Aug-10,128.10,128.12,125.20,125.89,5542390
10-Aug-10,127.95,130.00,127.38,130.00,5706813
9-Aug-10,128.46,129.93,127.85,128.83,5087069
6-Aug-10,126.72,128.40,125.90,128.32,5065977
5-Aug-10,126.77,128.00,125.82,127.83,4282297
4-Aug-10,123.06,128.47,123.00,127.58,9275063
3-Aug-10,120.00,122.87,119.68,122.42,5962926
2-Aug-10,119.15,120.38,117.57,120.07,5482619
30-Jul-10,115.53,118.74,114.51,117.89,7083180
29-Jul-10,117.99,118.87,115.52,116.86,6184850
28-Jul-10,117.00,118.20,116.40,117.13,5472256
27-Jul-10,118.43,118.50,115.07,117.13,7796020
26-Jul-10,118.26,118.60,114.88,118.40,11137741
23-Jul-10,105.92,119.28,105.80,118.87,42421074
22-Jul-10,118.71,120.87,118.02,120.07,15003327
21-Jul-10,120.62,121.25,117.26,117.43,5011618
20-Jul-10,120.61,120.71,117.51,120.10,6785727
19-Jul-10,118.38,120.74,117.00,119.94,5030817
16-Jul-10,121.28,121.92,118.01,118.49,6227899
15-Jul-10,120.13,122.48,119.26,122.06,6051125
14-Jul-10,123.03,123.75,121.47,123.30,5257540
13-Jul-10,120.69,124.88,120.30,123.65,7091088
12-Jul-10,117.81,119.70,117.32,119.51,4783737
9-Jul-10,116.55,117.40,114.65,117.26,4065036
8-Jul-10,115.02,117.48,114.07,116.22,6776483
7-Jul-10,109.84,113.63,109.81,113.43,4944961
6-Jul-10,110.65,112.53,109.00,110.06,5219408
2-Jul-10,110.92,111.29,108.56,109.14,4477303
1-Jul-10,108.90,111.69,106.70,110.96,8530344
30-Jun-10,108.58,112.68,108.11,109.26,9740934
29-Jun-10,116.26,116.48,106.01,108.61,12866217
28-Jun-10,118.85,120.04,117.10,117.80,5612525
25-Jun-10,118.14,121.76,117.63,121.00,5770282
24-Jun-10,120.61,120.85,116.80,118.33,7771960
23-Jun-10,122.11,123.22,120.04,121.45,5455131
22-Jun-10,122.65,125.23,121.55,122.31,6207395
21-Jun-10,126.79,127.48,121.41,122.55,5327679
18-Jun-10,126.48,127.48,125.07,125.83,3840699
17-Jun-10,126.74,127.80,124.69,125.89,3480029
16-Jun-10,125.39,127.98,125.36,126.90,3964437
15-Jun-10,123.20,126.92,122.50,126.84,4541551
14-Jun-10,124.24,125.70,123.50,123.83,3922912
11-Jun-10,121.39,123.53,120.29,123.03,4205811
10-Jun-10,120.00,123.50,119.20,123.21,6061755
9-Jun-10,120.31,121.47,117.36,117.91,7371717
8-Jun-10,122.00,122.00,115.80,118.84,11517726
7-Jun-10,125.84,126.61,121.67,122.01,6574503
4-Jun-10,126.33,128.20,122.18,122.77,5497625
3-Jun-10,126.25,129.15,124.85,128.76,5277304
2-Jun-10,124.02,126.43,121.65,126.31,4764623
1-Jun-10,124.97,126.57,123.02,123.24,3659489
28-May-10,126.07,127.60,124.01,125.46,3955852
27-May-10,124.98,126.85,120.60,126.70,4748544
26-May-10,125.05,125.79,122.30,123.21,6968764
25-May-10,118.54,125.19,118.50,124.86,7121633
24-May-10,122.57,124.50,120.65,122.12,4544265
21-May-10,117.90,124.97,117.52,122.72,7968396
20-May-10,122.64,125.00,118.78,119.71,8594302
19-May-10,125.51,127.93,123.80,124.59,6464521
18-May-10,130.14,131.25,125.51,126.28,5258767
17-May-10,128.24,129.95,125.80,128.91,5642751
14-May-10,130.36,131.00,126.76,128.53,5277824
13-May-10,133.93,136.99,131.00,131.47,5940987
12-May-10,131.41,134.13,129.68,133.87,5905373
11-May-10,129.95,133.08,128.47,130.46,6047677
10-May-10,129.73,132.21,129.26,131.29,6806846
7-May-10,127.97,131.18,123.76,124.98,11936041
6-May-10,130.00,132.33,120.60,128.71,10195596
5-May-10,128.00,131.61,127.55,130.93,9462155
4-May-10,135.62,135.81,128.38,129.83,12670239
3-May-10,137.20,139.44,136.11,137.49,5662833
30-Apr-10,141.40,141.40,136.91,137.10,6113453
29-Apr-10,140.09,142.45,139.79,141.73,6314873
28-Apr-10,142.59,142.75,138.69,139.35,9236364
27-Apr-10,145.55,146.44,141.11,142.02,8641245
26-Apr-10,143.20,147.73,142.90,147.11,9319997
23-Apr-10,145.38,149.09,142.42,143.63,18981078
22-Apr-10,147.01,151.09,145.88,150.09,15165734
21-Apr-10,145.17,149.00,143.52,146.43,7374343
20-Apr-10,143.83,144.64,142.10,144.20,4314512
19-Apr-10,142.35,143.67,139.13,142.43,6023117
16-Apr-10,144.88,147.17,141.45,142.17,8401062
15-Apr-10,144.55,147.09,144.00,145.82,7831717
14-Apr-10,140.34,144.50,139.20,144.28,7900274
13-Apr-10,141.23,141.98,139.12,140.16,4787008
12-Apr-10,140.00,142.92,139.68,141.20,5446461
9-Apr-10,140.72,141.33,139.07,140.06,6014526
8-Apr-10,134.71,141.25,134.71,140.96,12694329
7-Apr-10,135.96,136.08,133.86,134.87,5947297
6-Apr-10,131.23,136.00,131.18,135.56,7950439
5-Apr-10,132.85,133.74,130.78,131.49,5817409
31-Mar-10,136.00,136.80,134.48,135.77,4602196
30-Mar-10,135.74,138.19,135.36,136.58,6202284
29-Mar-10,135.37,136.63,134.33,135.12,4627668
26-Mar-10,134.90,136.99,133.76,135.06,6575480
25-Mar-10,129.14,136.91,128.04,134.73,16212627
24-Mar-10,128.64,129.40,127.20,128.04,4703238
23-Mar-10,130.89,130.94,128.07,129.26,4213607
22-Mar-10,130.20,130.96,128.64,130.47,5383302
19-Mar-10,133.71,133.71,129.66,130.35,8906225
18-Mar-10,131.02,132.85,130.44,132.76,5024120
17-Mar-10,132.41,132.69,131.22,131.34,4358962
16-Mar-10,131.24,132.29,130.50,131.79,4136434
15-Mar-10,131.70,132.00,128.63,131.13,6329310
12-Mar-10,134.20,134.20,131.18,131.82,6151927
11-Mar-10,130.45,133.62,130.36,133.58,7244668
10-Mar-10,129.11,131.17,128.48,130.51,5627431
9-Mar-10,129.59,130.81,127.97,128.82,6071029
8-Mar-10,128.30,130.85,127.71,130.11,5607327
5-Mar-10,129.13,129.45,127.07,128.91,6771126
4-Mar-10,125.96,128.85,125.57,128.53,7509644
3-Mar-10,125.40,126.94,124.43,125.89,6443021
2-Mar-10,125.01,127.35,124.80,125.53,12098298
1-Mar-10,118.85,124.66,117.53,124.54,13300501
26-Feb-10,117.88,119.43,117.00,118.40,5721864
25-Feb-10,118.17,118.34,115.85,118.20,9535889
24-Feb-10,117.96,119.80,117.15,119.72,7393039
23-Feb-10,118.01,119.25,116.51,117.24,7069011
22-Feb-10,117.37,118.97,116.18,118.01,6809386
19-Feb-10,117.91,119.09,117.00,117.52,7117494
18-Feb-10,115.84,118.51,114.82,118.08,9807497
17-Feb-10,117.08,117.13,115.55,116.31,8947449
16-Feb-10,120.06,120.50,117.18,117.53,8938494
12-Feb-10,118.99,119.94,117.50,119.66,8075533
11-Feb-10,117.21,120.42,116.50,120.09,8344469
10-Feb-10,118.00,118.61,116.00,117.36,6236250
9-Feb-10,118.20,119.09,117.00,118.03,9227158
8-Feb-10,119.38,121.00,116.56,116.83,9898391
5-Feb-10,115.88,117.65,114.10,117.39,11027086
4-Feb-10,118.64,120.33,115.74,115.94,12783912
3-Feb-10,117.12,119.61,116.56,119.10,12409012
2-Feb-10,118.79,118.98,114.40,118.12,23084986
1-Feb-10,123.18,124.86,113.82,118.87,37774317
29-Jan-10,129.77,131.85,124.14,125.41,29478976
28-Jan-10,124.43,127.20,122.80,126.03,27293062
27-Jan-10,121.03,123.33,118.80,122.75,14765273
26-Jan-10,120.56,122.98,119.06,119.48,9567607
25-Jan-10,122.10,122.28,118.12,120.31,12031053
22-Jan-10,125.60,127.67,120.76,121.43,11577818
21-Jan-10,127.26,128.15,125.00,126.62,9976146
20-Jan-10,127.13,129.20,125.08,125.78,9081533
19-Jan-10,126.20,128.00,124.33,127.61,8900116
15-Jan-10,129.18,129.65,127.06,127.14,15382763
14-Jan-10,129.14,130.38,126.40,127.35,9788435
13-Jan-10,127.90,129.71,125.75,129.11,10727856
12-Jan-10,128.99,129.82,126.55,127.35,9098190
11-Jan-10,132.62,132.80,129.21,130.31,8786668
8-Jan-10,130.56,133.68,129.03,133.52,9833829
7-Jan-10,132.01,132.32,128.80,130.00,11030124
6-Jan-10,134.60,134.73,131.65,132.25,7180977
5-Jan-10,133.43,135.48,131.81,134.69,8856456
4-Jan-10,136.25,136.61,133.14,133.90,7600543
31-Dec-09,137.09,137.28,134.52,134.52,4524192
30-Dec-09,138.40,138.40,135.28,136.49,6917416
29-Dec-09,141.29,142.58,138.55,139.41,8405872
28-Dec-09,139.75,141.98,138.53,139.31,8769639
24-Dec-09,139.20,139.70,137.54,138.47,5128777
23-Dec-09,134.80,139.05,134.35,138.94,9550603
22-Dec-09,133.76,135.99,132.65,133.75,8257493
21-Dec-09,130.48,133.20,130.19,132.79,9480258
18-Dec-09,127.91,128.79,125.65,128.48,9605358
17-Dec-09,129.36,130.08,126.90,126.91,8482959
16-Dec-09,130.93,131.45,127.65,128.36,10261207
15-Dec-09,130.76,132.46,129.59,130.23,7434131
14-Dec-09,132.50,132.61,129.35,131.38,10022856
11-Dec-09,136.07,136.29,133.20,134.15,8051364
10-Dec-09,132.41,136.19,132.40,135.38,11349588
9-Dec-09,134.60,134.71,129.82,131.31,12632819
8-Dec-09,134.30,136.08,132.87,134.11,8006894
7-Dec-09,138.00,139.00,133.84,134.21,7842080
4-Dec-09,143.42,143.45,135.11,137.58,14830864
3-Dec-09,143.62,145.91,140.77,141.17,16523480
2-Dec-09,139.15,142.67,138.96,142.25,11797944
1-Dec-09,136.94,139.35,135.75,138.50,9657579
30-Nov-09,132.19,136.08,132.16,135.91,10127170
27-Nov-09,130.30,133.00,129.88,131.74,4422567
25-Nov-09,133.31,134.20,132.40,134.03,5076447
24-Nov-09,133.57,134.33,132.22,132.94,7319683
23-Nov-09,131.05,133.00,131.00,133.00,6878046
20-Nov-09,127.76,129.99,127.41,129.66,6655545
19-Nov-09,130.54,130.54,128.48,128.99,6000582
18-Nov-09,130.90,131.41,129.53,131.29,5217567
17-Nov-09,131.40,131.85,129.32,131.25,7750892
16-Nov-09,132.12,134.56,130.98,131.59,9018242
13-Nov-09,131.16,132.99,129.75,132.97,7383213
12-Nov-09,129.98,132.15,129.98,130.53,7212653
11-Nov-09,131.08,131.31,128.33,129.91,7435623
10-Nov-09,126.80,130.61,126.00,130.15,10532558
9-Nov-09,127.11,128.32,125.59,126.67,8633579
6-Nov-09,123.00,126.98,122.67,126.20,13229961
5-Nov-09,117.46,120.95,116.25,120.61,9091150
4-Nov-09,119.00,119.25,116.76,117.10,7617909
3-Nov-09,117.67,118.88,116.63,118.37,9481397
2-Nov-09,118.66,119.50,116.71,118.84,11281917
30-Oct-09,121.97,122.90,118.21,118.81,13316374
29-Oct-09,123.90,124.30,120.12,122.58,12820836
28-Oct-09,121.57,125.12,120.76,121.64,16887612
27-Oct-09,122.93,124.26,119.42,122.07,20304181
26-Oct-09,119.21,125.68,118.49,124.64,32271172
23-Oct-09,111.05,119.65,110.62,118.49,58305777
22-Oct-09,93.66,94.10,91.70,93.45,16518488
21-Oct-09,95.27,96.63,92.91,93.42,7761183
20-Oct-09,95.91,96.10,94.27,94.98,7779453
19-Oct-09,95.35,96.28,94.25,94.68,6019074
16-Oct-09,95.30,96.12,93.61,95.32,7040171
15-Oct-09,95.13,97.06,95.08,96.01,6247458
14-Oct-09,96.22,97.82,96.02,97.46,5556728
13-Oct-09,93.83,95.25,93.68,94.83,4721887
12-Oct-09,96.17,96.25,93.07,93.60,5592819
9-Oct-09,95.00,95.95,94.26,95.71,4696040
8-Oct-09,94.80,96.72,94.23,95.22,9679473
7-Oct-09,91.50,94.48,91.15,93.97,7446537
6-Oct-09,89.33,91.08,88.40,90.91,6964194
5-Oct-09,90.25,90.93,88.27,88.67,7030859
2-Oct-09,90.05,91.14,89.58,89.85,5040763
1-Oct-09,92.50,92.90,90.37,91.04,6645100
30-Sep-09,92.26,94.17,91.43,93.36,8539171
29-Sep-09,91.96,92.33,90.10,91.72,4395119
28-Sep-09,91.04,92.81,90.60,92.21,3508883
25-Sep-09,91.44,92.25,89.75,90.52,4257438
24-Sep-09,92.00,92.71,90.77,92.11,5078653
23-Sep-09,92.82,94.50,92.22,92.38,5685737
22-Sep-09,91.46,94.19,91.10,93.75,8268508
21-Sep-09,89.69,90.76,88.48,90.56,4211826
18-Sep-09,90.74,91.00,89.47,90.28,6770503
17-Sep-09,90.75,91.19,89.00,90.44,7873925
16-Sep-09,85.91,90.98,85.90,90.70,13114218
15-Sep-09,84.17,84.41,82.79,83.55,4453318
14-Sep-09,83.81,84.57,83.46,83.86,3572198
11-Sep-09,84.44,84.90,83.76,84.54,6008763
10-Sep-09,82.33,84.07,82.30,83.85,7024878
9-Sep-09,80.60,82.63,80.50,82.24,6776288
8-Sep-09,79.86,81.04,78.87,80.90,7037954
4-Sep-09,78.27,79.78,77.63,78.87,4672738
3-Sep-09,78.39,78.96,77.51,78.46,4140403
2-Sep-09,79.04,80.15,77.80,78.14,6521511
1-Sep-09,80.74,82.42,79.00,79.16,6246458
